Storage Location,Storage Type,Storage Bin,Material,Plant,Stock Category,Available stock,Pick quantity,Storage Unit,Storage Unit Type,Quant,Duration,GR Date
1,ST2,K20-01-A,IN08500GRY,3510,,80,0,7009600027,PAL,1000630288,14,2/18/19
1,ST2,K20-01-B,IN08500GRY,3510,,120,0,7009600028,PAL,1000630289,14,2/18/19
1,ST2,K01-01-B,LG-01-001,3510,,126,0,7000005367,PAL,1000627744,16,4/2/16
1,ST2,K24-01-A,NP11100MON,3510,,72,0,7009920014,PAL,1000630286,14,3/13/19
1,ST2,K24-01-B,NP11100MON,3510,,72,0,7009920015,PAL,1000630287,14,3/13/19
1,ST2,K02-01-A,RC-03-001,3510,,127,0,7000005365,PAL,1000630306,14,4/2/16
1,ST2,K06-01-A,RC-03-001,3510,,110,0,7000005806,PAL,1000630298,14,4/2/16
1,ST2,K32-01-B,RC-31-001,3510,,24,0,7005370002,PAL,1000630279,14,2/19/18
1,ST2,K10-01-A,RC00000ACS,3510,,76,0,7008970013,PAL,1000630294,14,12/28/18
1,ST2,K18-01-A,RC00000ACS,3510,,100,0,7010020038,PAL,1000637928,6,3/21/19
1,ST2,I29-01-A,SC-01-001,3510,,42,0,7008640006,PAL,1000596149,55,11/7/18
1,ST2,I29-01-B,SC-01-001,3510,,6,0,7008640005,PAL,1000596148,55,11/7/18
1,ST2,L07-01-A,SC-01-001,3510,,42,0,7008640011,PAL,1000630327,14,11/7/18
1,ST2,I30-01-A,SC-01-004,3510,,42,0,7002520007,PAL,1000596150,55,4/5/17
1,ST2,I30-01-B,SC-01-004,3510,,39,0,7002520008,PAL,1000593284,58,4/5/17
1,ST2,J15-01-B,SC-01-004,3510,,29,0,7002520005,PAL,1000627710,16,4/5/17
1,ST2,L19-01-B,SC-01-004,3510,,42,0,7002520011,PAL,1000630323,14,4/5/17
1,ST2,H01-01-A,SC04500ASP,3510,,42,0,7009040004,PAL,1000604809,42,1/2/19
1,ST2,H01-01-B,SC04500ASP,3510,,18,0,7009040003,PAL,1000596074,55,1/2/19
1,ST2,H02-01-A,SC04500ASP,3510,,32,0,7009040005,PAL,1000604810,42,1/2/19
1,ST2,H02-01-B,SC04500ASP,3510,,20,0,7009850002,PAL,1000631034,13,3/12/19
1,ST2,J26-01-A,SC04500ASP,3510,,10,0,7009040002,PAL,1000627694,16,1/2/19
1,ST2,H07-01-A,SC04500BKA,3510,,42,0,7008910006,PAL,1000612641,33,12/10/18
1,ST2,H08-01-A,SC04500BKA,3510,,42,0,7008910005,PAL,1000596081,55,12/10/18
1,ST2,H08-01-B,SC04500BKA,3510,,38,0,7008910004,PAL,1000596080,55,12/10/18
1,ST2,J06-01-A,SC04500BKA,3510,,42,0,7008910002,PAL,1000627693,16,12/10/18
1,ST2,J08-01-B,SC04500BKA,3510,,26,0,7008910001,PAL,1000627691,16,12/10/18
1,ST2,L29-01-A,SC04500BKA,3510,,42,0,7008910010,PAL,1000630332,14,12/10/18
1,ST2,H03-01-A,SC04500CVR,3510,,42,0,7009040026,PAL,1000612636,33,1/2/19
1,ST2,H03-01-B,SC04500CVR,3510,,42,0,7009040027,PAL,1000612637,33,1/2/19
1,ST2,H04-01-A,SC04500CVR,3510,,4,0,7009040024,PAL,1000596075,55,1/2/19
1,ST2,H04-01-B,SC04500CVR,3510,,42,0,7009040025,PAL,1000596076,55,1/2/19
1,ST2,H05-01-A,SC04500GRN,3510,,42,0,7009040015,PAL,1000622907,22,1/2/19
1,ST2,H05-01-B,SC04500GRN,3510,,42,0,7009040016,PAL,1000634211,8,1/2/19
1,ST2,H06-01-B,SC04500GRN,3510,,10,0,7009040014,PAL,1000612640,33,1/2/19
1,ST2,H09-01-B,SD09900ACS,3510,,22,0,7007540016,PAL,1000634210,8,8/1/18
1,ST2,G02-01-A,SE10302BLU,3510,,18,0,7008550016,PAL,1000634488,8,9/13/18
1,ST2,L10-01-A,SE10302IRN,3510,,17,0,7007700031,PAL,1000644043,0,8/8/18
1,ST2,K09-01-A,SH-01-001,3510,,288,0,7004980005,PAL,1000627740,16,1/18/18
1,ST2,K09-01-B,SH-01-001,3510,,124,0,7004980006,PAL,1000627739,16,1/18/18
1,ST2,K03-01-A,SL-01-001,3510,,117,0,7000006206,PAL,1000627743,16,4/2/16
1,ST2,K02-01-B,SL-01-003,3510,,14,0,7000006215,PAL,1000630307,14,4/2/16
1,ST2,K11-01-A,SN-01-001,3510,,84,0,7007270027,PAL,1000627738,16,7/20/18
1,ST2,K21-01-A,SN-02-001,3510,,235,0,7004890011,PAL,1000627734,16,1/9/18
1,ST2,K17-01-B,SS-05-001,3510,,127,0,7008630034,PAL,1000627735,16,10/18/18
1,ST2,K21-01-B,SS-06-001,3510,,8,0,7005990027,PAL,1000627733,16,5/9/18
1,ST2,K12-01-A,SS05000MON,3510,,"1,056",0,7009600022,PAL,1000630292,14,2/18/19
1,ST2,K27-01-B,SS05000MON,3510,,88,0,7009600021,PAL,1000627726,16,2/18/19
1,ST2,K30-01-B,SS05000MON,3510,,"1,056",0,7009600023,PAL,1000630281,14,2/18/19
1,ST2,I24-01-A,ST-31-022,3510,,11,0,7001980020,PAL,1000604624,42,2/17/17
1,ST2,I24-01-B,ST-31-022,3510,,18,0,7001980017,PAL,1000613183,33,2/17/17
1,ST2,I20-01-B,ST-41-001,3510,,2,0,7008170002,PAL,1000622904,22,8/20/18
1,ST2,L05-01-B,ST-41-002,3510,,15,0,7008350017,PAL,1000630325,14,8/28/18
1,ST2,L13-01-A,ST-41-002,3510,,4,0,7008350021,PAL,1000630324,14,8/28/18
1,ST2,I22-01-B,ST-41-003,3510,,7,0,7008800016,PAL,1000642721,1,11/27/18
1,ST2,D27-01-B,ST08101CVR,3510,,4,0,7007640021,PAL,1000634517,8,8/3/18
1,ST2,D32-01-B,ST08101FRT,3510,,2,0,7007460032,PAL,1000634519,8,7/30/18
1,ST2,G09-01-A,ST09401CVR,3510,,12,0,7005910036,PAL,1000632051,12,4/27/18
1,ST2,G10-01-A,ST09401CVR,3510,,3,0,7005910032,PAL,1000623578,21,4/27/18
1,ST2,G10-01-B,ST09401CVR,3510,,12,0,7005910039,PAL,1000634216,8,4/27/18
1,ST2,G11-01-A,ST09401FRT,3510,,9,0,7005860013,PAL,1000604014,43,4/24/18
1,ST2,G12-01-A,ST09401FRT,3510,,12,0,7005860020,PAL,1000632050,12,4/24/18
1,ST2,G12-01-B,ST09401FRT,3510,,12,0,7005860012,PAL,1000623585,21,4/24/18
1,ST2,L03-01-A,ST10502BIR,3510,,5,0,7009470031,PAL,1000634761,8,2/7/19
1,ST2,L03-01-B,ST10502BIR,3510,,12,0,7009470032,PAL,1000634762,8,2/7/19
1,ST2,L09-01-B,ST10502BIR,3510,,12,0,7009470034,PAL,1000634783,8,2/7/19
1,ST2,L11-01-B,ST10502BIR,3510,,12,0,7009470033,PAL,1000634782,8,2/7/19
1,ST2,L15-01-B,ST10502BIR,3510,,12,0,7009470035,PAL,1000634785,8,2/7/19
1,ST2,L19-01-A,ST10502BIR,3510,,12,0,7009470036,PAL,1000634801,8,2/7/19
1,ST2,L21-01-A,ST10502BIR,3510,,12,0,7009470013,PAL,1000634786,8,2/7/19
1,ST2,L21-01-B,ST10502BIR,3510,,12,0,7009470015,PAL,1000634799,8,2/7/19
1,ST2,L27-01-B,ST10502BIR,3510,,12,0,7009470026,PAL,1000634869,8,2/7/19
1,ST2,L29-01-B,ST10502BIR,3510,,12,0,7009470023,PAL,1000634877,8,2/7/19
1,ST2,L31-01-A,ST10502BIR,3510,,12,0,7009470025,PAL,1000634870,8,2/7/19
1,ST2,L31-01-B,ST10502BIR,3510,,12,0,7009470022,PAL,1000634878,8,2/7/19
1,ST2,L16-01-B,ST10502GRN,3510,,10,0,7009480029,PAL,1000644048,0,2/8/19
1,ST2,F02-01-A,ST10700ASP,3510,,18,0,7008510016,PAL,1000634495,8,9/12/18
1,ST2,F02-01-B,ST10700ASP,3510,,16,0,7008510015,PAL,1000634496,8,9/12/18
1,ST2,F03-01-A,ST10700ASP,3510,,18,0,7008510017,PAL,1000634494,8,9/12/18
1,ST2,F03-01-B,ST10700ASP,3510,,4,0,7008510018,PAL,1000634493,8,9/12/18
1,ST2,F05-01-B,ST10700CVR,3510,,1,0,7009570021,PAL,1000634490,8,2/15/19
1,ST2,I32-01-A,STC03900CHC,3510,,5,0,7003900011,PAL,1000613186,33,9/1/17
1,ST2,I32-01-B,STC03900CHC,3510,,5,0,7003900009,PAL,1000593287,58,9/1/17
1,ST2,J08-01-A,STC03900CHC,3510,,3,0,7003880037,PAL,1000627687,16,9/1/17
1,ST2,I31-01-A,STC03900CVR,3510,,5,0,7003870014,PAL,1000593285,58,8/31/17
1,ST2,I31-01-B,STC03900CVR,3510,,5,0,7003870015,PAL,1000593286,58,8/31/17
1,ST2,J10-01-A,STC03900CVR,3510,,5,0,7003870013,PAL,1000627689,16,8/31/17
1,ST2,J10-01-B,STC03900CVR,3510,,2,0,7003870037,PAL,1000627690,16,8/31/17
1,ST2,D23-01-B,STC08000CVR,3510,,3,0,7006140026,PAL,1000632136,12,5/25/18
1,ST2,K04-01-B,SY-01-001,3510,,67,0,7005240008,PAL,1000630305,14,2/2/18
1,ST2,K06-01-B,SY-01-001,3510,,144,0,7005240007,PAL,1000630299,14,2/2/18
1,ST2,K07-01-A,SY-01-001,3510,,216,0,7005240006,PAL,1000639180,5,2/2/18
1,ST2,K01-01-A,SY-02-001,3510,,192,0,7008160021,PAL,1000627745,16,8/20/18
1,ST2,K08-01-B,SY-02-001,3510,,191,0,7008160020,PAL,1000630297,14,8/20/18
1,ST2,K27-01-A,SY-02-001,3510,,7,0,7008160019,PAL,1000627728,16,8/20/18
1,ST2,I23-01-A,TC-14-001,3510,,16,0,7007490030,PAL,1000643110,0,7/30/18
1,ST2,I23-01-B,TC-14-006,3510,,10,0,7008500037,PAL,1000642097,1,9/12/18
1,ST2,E13-01-B,TC04512ASP,3510,,10,0,7009080015,PAL,1000623479,22,1/4/19
1,ST2,E14-01-A,TC04512ASP,3510,,20,0,7009080017,PAL,1000627752,16,1/4/19
1,ST2,E14-01-B,TC04512ASP,3510,,20,0,7009080016,PAL,1000623480,22,1/4/19
1,ST2,E17-01-A,TC04512ASP,3510,,20,0,7009080018,PAL,1000632154,12,1/4/19
1,ST2,E17-01-B,TC04512ASP,3510,,20,0,7009080019,PAL,1000634502,8,1/4/19
1,ST2,E20-01-A,TC04512CVR,3510,,20,0,7009000028,PAL,1000632155,12,12/28/18
1,ST2,E20-01-B,TC04512CVR,3510,,20,0,7009000029,PAL,1000632156,12,12/28/18
1,ST2,E21-01-A,TC04512CVR,3510,,20,0,7009000033,PAL,1000634501,8,12/28/18
1,ST2,E22-01-B,TC04512CVR,3510,,20,0,7009000030,PAL,1000632157,12,12/28/18
1,ST2,L07-01-B,TC04512CVR,3510,,2,0,7009000034,PAL,1000630329,14,12/28/18
1,ST2,E26-01-A,TC04512GRN,3510,,18,0,7009180015,PAL,1000632162,12,1/8/19
1,ST2,E27-01-A,TC04573CHP,3510,,24,0,7009070012,PAL,1000634500,8,1/3/19
1,ST2,E27-01-B,TC04573CHP,3510,,24,0,7009070011,PAL,1000624415,21,1/3/19
1,ST2,E29-01-A,TC04573CHP,3510,,19,0,7009070003,PAL,1000611475,35,1/3/19
1,ST2,E29-01-B,TC04573CHP,3510,,24,0,7009070008,PAL,1000612281,34,1/3/19
1,ST2,E30-01-A,TC04573IRN,3510,,1,0,7009090013,PAL,1000595963,55,1/4/19
1,ST2,E30-01-B,TC04573IRN,3510,,24,0,7009090002,PAL,1000632164,12,1/4/19
1,ST2,E31-01-B,TC04573IRN,3510,,24,0,7009090014,PAL,1000595964,55,1/4/19
1,ST2,E32-01-A,TC04573IRN,3510,,24,0,7009090001,PAL,1000624416,21,1/4/19
1,ST2,E32-01-B,TC04573IRN,3510,,24,0,7009090009,PAL,1000603701,43,1/4/19
1,ST2,L27-01-A,TC04573IRN,3510,,24,0,7009090015,PAL,1000634864,8,1/4/19
1,ST2,E09-01-B,TC11201CHP,3510,,14,0,7009860005,PAL,1000634504,8,3/12/19
1,ST2,E10-01-B,TC11201CHP,3510,,7,0,7009860004,PAL,1000632149,12,3/12/19
1,ST2,E08-01-A,TC11201CVR,3510,,1,0,7009850004,PAL,1000632145,12,3/12/19
1,ST2,L15-01-A,TC11201CVR,3510,,14,0,7009850015,PAL,1000634784,8,3/12/19
1,ST2,E12-01-B,TC11201FRT,3510,,8,0,7009870005,PAL,1000632153,12,3/12/19
1,ST2,H14-01-A,TS10500HAP,3510,,3,0,7006760024,PAL,1000631042,13,6/22/18
1,ST2,H15-01-A,TS10500HAP,3510,,5,0,7006760026,PAL,1000631055,13,6/22/18
1,ST2,H15-01-B,TS10500HAP,3510,,5,0,7006760025,PAL,1000631235,13,6/22/18
1,ST2,H16-01-A,TS10500HAP,3510,,5,0,7006760027,PAL,1000633946,8,6/22/18
1,ST2,L05-01-A,TS10500HAP,3510,,5,0,7007860036,PAL,1000634763,8,8/10/18
1,ST2,H19-01-B,TS10500HCV,3510,,5,0,7006630018,PAL,1000633902,8,6/20/18
1,ST2,H22-01-A,TS10500HCV,3510,,4,0,7006630012,PAL,1000631987,12,6/20/18
1,ST2,H25-01-A,TS10701CVR,3510,,3,0,7008380036,PAL,1000631990,12,8/30/18
1,ST2,H26-01-A,TS10701CVR,3510,,6,0,7008380038,PAL,1000633878,8,8/30/18
1,ST2,H26-01-B,TS10701CVR,3510,,6,0,7008380037,PAL,1000631991,12,8/30/18
1,ST3,N48-02-B,200008,3510,,3,0,7000005681,PAL,1000590153,62,4/2/16
1,ST3,N47-02-B,200066,3510,,6,0,7009300040,PAL,1000589977,63,1/23/19
1,ST3,N48-02-A,200066,3510,,6,0,7009340033,PAL,1000590848,62,1/24/19
1,ST3,N49-02-A,200066,3510,,6,0,7009340032,PAL,1000590849,62,1/24/19
1,ST3,N49-02-B,200066,3510,,6,0,7009340031,PAL,1000590850,62,1/24/19
1,ST3,N36-02-A,200067,3510,,4,0,7002920006,PAL,1000571655,90,5/24/17
2,ST3,N36-02-B,200138,3510,,2,0,7001660022,PAL,1000571653,90,7/7/17
,ST3,N05-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N06-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N08-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N11-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N11-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N13-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N13-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N14-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N15-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N15-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N16-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N16-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N17-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N17-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N24-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N24-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N37-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N41-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N45-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N46-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N46-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N47-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N50-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N50-02-B,<<empty>>,,,0,0,,,0,0,
,ST3,N51-02-A,<<empty>>,,,0,0,,,0,0,
,ST3,N51-02-B,<<empty>>,,,0,0,,,0,0,
1,ST3,N28-02-B,Z1CC09200ASP-FR,3510,,14,0,7007500005,PAL,1000511863,176,6/5/18
1,ST3,N29-02-B,Z1CC09200CVR-FR,3510,,12,0,7006330009,PAL,1000511878,176,6/5/18
1,ST3,N30-02-B,Z1CC09200FRT-FR,3510,,11,0,7006330012,PAL,1000511877,176,6/5/18
1,ST3,N23-02-A,Z1CF-02-001-FR,3510,,15,0,7009630040,PAL,1000631972,12,3/1/19
1,ST3,N01-02-A,Z1CF-02-001-IS,3510,,87,0,7003090013,PAL,1000458027,244,6/7/18
1,ST3,N02-02-A,Z1CF02006CP,3510,,150,0,7006320022,PAL,1000470365,231,1/23/18
1,ST3,N02-02-A,Z1CF02006SG,3510,,20,0,7006320022,PAL,1000470366,231,6/7/18
1,ST3,N23-02-B,Z1CF08500-FR,3510,,15,0,7004030027,PAL,1000496681,196,10/4/17
1,ST3,N03-02-A,Z1CF08500EBN-CP,3510,,30,0,7001660036,PAL,1000471460,230,10/4/17
1,ST3,N03-02-A,Z1CF08500EBN-IS,3510,,30,0,7001660036,PAL,1000471489,230,10/12/17
1,ST3,N03-02-B,Z1CF08500FOG-IS,3510,,20,0,7004030021,PAL,1000471510,230,10/12/17
1,ST3,N04-02-A,Z1CF08501ASP-CP,3510,,20,0,7003980006,PAL,1000472996,229,1/12/18
1,ST3,N04-02-A,Z1CF08501ASP-IS,3510,,40,0,7003980006,PAL,1000472995,229,1/12/18
1,ST3,N04-02-B,Z1CF08501CVR-CP,3510,,40,0,7004860014,PAL,1000473004,229,1/12/18
1,ST3,N04-02-B,Z1CF08501CVR-IS,3510,,50,0,7004860014,PAL,1000473001,229,1/12/18
1,ST3,N01-02-B,Z1CF08501FRT-CP,3510,,40,0,7009050040,PAL,1000576399,83,1/3/19
1,ST3,N05-02-A,Z1CF08501STN-CP,3510,,40,0,7004860009,PAL,1000473031,228,1/12/18
1,ST3,N05-02-A,Z1CF08501STN-IS,3510,,60,0,7004860009,PAL,1000473030,228,1/12/18
1,ST3,N18-02-B,Z1CS-40-001-HP,3510,,30,0,7009040033,PAL,1000576210,83,1/2/19
1,ST3,N43-02-A,Z1CS-40-001-HP,3510,,1,0,7000490039,PAL,1000536218,139,8/25/16
1,ST3,N18-02-B,Z1CS-40-001-SP,3510,,30,0,7009040033,PAL,1000576211,83,1/2/19
1,ST3,N43-02-A,Z1CS-40-001-SP,3510,,3,0,7000490039,PAL,1000516083,169,8/25/16
1,ST3,N18-02-B,Z1CS-40-001-WP,3510,,30,0,7009040033,PAL,1000576212,83,1/2/19
1,ST3,N19-02-A,Z1CS-40-002-HP,3510,,30,0,7009020040,PAL,1000576206,83,1/2/19
1,ST3,N19-02-A,Z1CS-40-002-SP,3510,,30,0,7009020040,PAL,1000576207,83,1/2/19
1,ST3,N19-02-A,Z1CS-40-002-WP,3510,,30,0,7009020040,PAL,1000576208,83,1/2/19
1,ST3,N18-02-A,Z1CS-40-003-HP,3510,,30,0,7009030039,PAL,1000576214,83,1/2/19
1,ST3,N18-02-A,Z1CS-40-003-WP,3510,,30,0,7009030039,PAL,1000576215,83,1/2/19
1,ST3,N19-02-B,Z1CS-40-004-HP,3510,,30,0,7009030040,PAL,1000576202,83,1/2/19
1,ST3,N19-02-B,Z1CS-40-004-SP,3510,,30,0,7009030040,PAL,1000576203,83,1/2/19
1,ST3,N19-02-B,Z1CS-40-004-WP,3510,,30,0,7009030040,PAL,1000576204,83,1/2/19
1,ST3,N29-02-A,Z1CS-40-SB-HG,3510,,3,0,7003170026,PAL,1000516065,169,6/15/17
1,ST3,N07-02-A,Z1CS-50-001-IS,3510,,20,0,7004860011,PAL,1000474286,226,6/6/18
1,ST3,N07-02-B,Z1CS-50-002-IS,3510,,20,0,7006360003,PAL,1000475122,225,6/6/18
1,ST3,N07-02-B,Z1CS-50-002-SP,3510,,10,0,7006360003,PAL,1000475120,225,6/6/18
1,ST3,N08-02-A,Z1CS-50-003-IS,3510,,20,0,7006360006,PAL,1000475127,225,6/6/18
1,ST3,N08-02-A,Z1CS-50-003-SP,3510,,20,0,7006360006,PAL,1000475126,225,6/6/18
1,ST3,N44-02-A,Z1HC-07-004RP,3510,,26,0,7000006011,PAL,1000459198,242,4/2/16
1,ST3,N02-02-B,Z1HC-07-009RP,3510,,8,0,7000006008,PAL,1000470354,231,4/2/16
1,ST3,N12-02-A,Z1HC-07-009RP,3510,,11,0,7000006003,PAL,1000458979,243,4/2/16
1,ST3,N02-02-B,Z1HC-08-004RP,3510,,4,0,7000006008,PAL,1000470355,231,4/2/16
1,ST3,N06-02-A,Z1SE-20-022-INS,3510,,14,0,7000005899,PAL,1000485427,212,4/2/16
1,ST3,N33-02-B,Z1SE10302-BASE,3510,,16,0,7007330033,PAL,1000516906,168,7/5/18
1,ST3,N32-02-A,Z1SE10302-FR,3510,,13,0,7006490038,PAL,1000516924,168,6/14/18
1,ST3,N33-02-A,Z1SE10302-FR,3510,,1,0,7007330031,PAL,1000516939,168,6/14/18
1,ST3,N32-02-B,Z1SE10302CHP-INS,3510,,10,0,7006490032,PAL,1000516087,169,6/14/18
1,ST3,N32-02-B,Z1SE10302CHP-SEAT,3510,,30,0,7006490032,PAL,1000516086,169,7/24/18
1,ST3,N32-02-B,Z1SE10302CHP-TS,3510,,35,0,7006490032,PAL,1000516088,169,7/24/18
1,ST3,N33-02-A,Z1SE10302IRN-INS,3510,,10,0,7007330031,PAL,1000516093,169,6/14/18
1,ST3,N33-02-A,Z1SE10302IRN-SEAT,3510,,30,0,7007330031,PAL,1000516092,169,7/24/18
1,ST3,N33-02-A,Z1SE10302IRN-TS,3510,,35,0,7007330031,PAL,1000516091,169,6/14/18
1,ST3,N27-02-B,Z1ST-10-FR,3510,,5,0,7001660018,PAL,1000564892,104,1/19/17
1,ST3,N31-02-A,Z1ST-21-001-CP,3510,,4,0,7000005910,PAL,1000566027,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-005-ABR,3510,,4,0,7000005910,PAL,1000566028,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-005-CP,3510,,5,0,7000005910,PAL,1000566025,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-005-HS,3510,,3,0,7000005910,PAL,1000566026,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-006-ABR,3510,,4,0,7000005910,PAL,1000566022,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-006-CP,3510,,5,0,7000005910,PAL,1000566024,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-006-HS,3510,,4,0,7000005910,PAL,1000566023,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-006-IS,3510,,5,0,7000005910,PAL,1000566021,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-006-WS,3510,,5,0,7000005910,PAL,1000566020,103,4/2/16
1,ST3,N31-02-A,Z1ST-21-ABR,3510,,27,0,7000005910,PAL,1000566019,103,8/10/17
1,ST3,N26-02-A,Z1ST-31-FR,3510,,18,0,7009760034,PAL,1000630246,14,2/18/19
1,ST3,N26-02-B,Z1ST-31-FR,3510,,18,0,7009760036,PAL,1000630251,14,2/18/19
1,ST3,N34-02-A,Z1ST-40-001-CP,3510,,95,0,7008980038,PAL,1000575930,83,1/2/19
1,ST3,N34-02-B,Z1ST-40-001-CP,3510,,100,0,7008980039,PAL,1000575931,83,1/2/19
1,ST3,N44-02-B,Z1ST-40-011-CP,3510,,80,0,7008980036,PAL,1000576219,83,1/2/19
1,ST3,N45-02-B,Z1ST-40-012-CP,3510,,80,0,7008980037,PAL,1000576221,83,1/2/19
1,ST3,N21-02-B,Z1ST-40-FR,3510,,7,0,7006330023,PAL,1000416420,292,6/5/18
1,ST3,N28-02-A,Z1ST-40-FWA,3510,,62,0,7003730017,PAL,1000269303,509,8/15/17
1,ST3,N09-02-A,Z1ST-41-001CP,3510,,110,0,7009030037,PAL,1000576200,83,1/2/19
1,ST3,N09-02-B,Z1ST-41-001SEAT,3510,,10,0,7008980031,PAL,1000575929,83,1/2/19
1,ST3,N10-02-A,Z1ST-41-003CP,3510,,20,0,7009030036,PAL,1000576140,83,1/2/19
1,ST3,N25-02-A,Z1ST-41FR,3510,,22,0,7009760037,PAL,1000630250,14,2/14/19
1,ST3,N25-02-B,Z1ST-41FR,3510,,24,0,7009760038,PAL,1000630254,14,2/14/19
1,ST3,N22-02-B,Z1ST08101CVR-FR,3510,,4,0,7006070010,PAL,1000402217,314,5/16/18
1,ST3,N30-02-A,Z1ST08101CVR-FR,3510,,4,0,7006070011,PAL,1000502942,189,5/16/18
1,ST3,N27-02-A,Z1ST09401-FR,3510,,12,0,7005920009,PAL,1000572714,89,5/4/18
1,ST3,N22-02-A,Z1ST10500-ARM,3510,,38,0,7008470034,PAL,1000495524,197,9/11/18
1,ST3,N22-02-A,Z1ST10500-BAS,3510,,30,0,7008470034,PAL,1000495525,197,9/11/18
1,ST3,N22-02-A,Z1ST10500-RWA,3510,,46,0,7008470034,PAL,1000495526,197,9/11/18
1,ST3,N22-02-A,Z1ST10500BKA-HC,3510,,27,0,7008470034,PAL,1000495523,197,9/11/18
1,ST3,N38-02-A,Z1ST10700ASPFR,3510,,15,0,7005880014,PAL,1000637120,6,4/25/18
1,ST3,N39-02-A,Z1ST10700ASPFR,3510,,10,0,7005880018,PAL,1000637112,6,4/25/18
1,ST3,N39-02-B,Z1ST10700ASPFR,3510,,15,0,7005880017,PAL,1000637111,6,4/25/18
1,ST3,N40-02-A,Z1ST10700ASPFR,3510,,15,0,7005880016,PAL,1000637110,6,4/25/18
1,ST3,N12-02-B,Z1ST10700CVR-BA,3510,,10,0,7005900038,PAL,1000487318,210,4/25/18
1,ST3,N12-02-B,Z1ST10700CVR-FWA,3510,,20,0,7005900038,PAL,1000487316,210,4/25/18
1,ST3,N38-02-B,Z1ST10700CVRFR,3510,,15,0,7005880012,PAL,1000637115,6,4/25/18
1,ST3,N40-02-B,Z1ST10700CVRFR,3510,,17,0,7005880011,PAL,1000637109,6,4/25/18
1,ST3,N42-02-B,Z1ST10700CVRFR,3510,,14,0,7005880010,PAL,1000637108,6,4/25/18
1,ST3,N10-02-B,Z1ST41-RWA,3510,,70,0,7006310025,PAL,1000480646,218,9/29/17
1,ST3,N14-02-A,Z1STC-40-BL,3510,,30,0,7007270028,PAL,1000450047,249,7/21/18
1,ST3,N31-02-B,Z1STC03900CHC-WS,3510,,20,0,7004890013,PAL,1000326263,422,1/12/18
1,ST3,N31-02-B,Z1STC03900CVR-WS,3510,,20,0,7004890013,PAL,1000326264,422,1/12/18
1,ST3,N20-02-B,Z1TC-15-004BN,3510,,38,0,7007110021,PAL,1000495591,197,9/29/17
1,ST3,N21-02-A,Z1TC-15-006BN,3510,,31,0,7004010007,PAL,1000496652,196,9/29/17
1,ST3,N20-02-A,Z1TC-15-100MC,3510,,23,0,7004010016,PAL,1000495570,197,9/29/17
1,ST3,N43-02-B,Z1TS08001DNM-CPST,3510,,110,0,7003730016,PAL,1000573238,89,9/13/18
1,ST3,N35-02-A,Z1TS10500HAP-SEA,3510,,20,0,7008160003,PAL,1000571647,90,8/23/18
1,ST3,N35-02-B,Z1TS10500HAP-SEA,3510,,20,0,7008810029,PAL,1000571650,90,11/28/18
1,ST3,N37-02-B,Z1TS10500HCV-SEA,3510,,20,0,7008810030,PAL,1000571656,90,11/28/18
1,ST3,N41-02-A,Z1TSB-31-009,3510,,98,0,7004000001,PAL,1000470337,231,9/29/17
1,ST3,N41-02-A,Z1TSB-31-009-CP,3510,,20,0,7004000001,PAL,1000470338,231,9/29/17
1,ST3,N42-02-A,Z1TSB-31-009-CP,3510,,40,0,7004000002,PAL,1000470384,231,9/29/17
1,ST3,N41-02-A,Z1TSB-31-009-SG,3510,,49,0,7004000001,PAL,1000470339,231,9/29/17
1,ST3,N42-02-A,Z1TSB-31-009-SG,3510,,25,0,7004000002,PAL,1000470383,231,9/29/17
