Storage Location,Storage Type,Storage Bin,Material,Material Description,Available stock,Storage Unit,Volume,Volume unit,Weight,Weight unit,Plant,Stock Category,Pick quantity,Storage Unit Type,Quant,Duration,GR Date
0001,ST2,H15-01-A,ST09401FRT,PEPP NEXT FROST W/AD&SY,8,7015130017,43.448,FT3,99.840,KG,3510,,0,PAL,1001250375,37,1/17/2020
0001,ST2,H15-01-B,ST09401FRT,PEPP NEXT FROST W/AD&SY,12,7015130018,65.172,FT3,149.760,KG,3510,,0,PAL,1001271499,16,1/17/2020
0001,ST2,H16-01-A,ST09401FRT,PEPP NEXT FROST W/AD&SY,12,7015130020,65.172,FT3,149.760,KG,3510,,0,PAL,1001285948,2,1/17/2020
0001,ST2,H16-01-B,ST09401FRT,PEPP NEXT FROST W/AD&SY,12,7015130019,65.172,FT3,149.760,KG,3510,,0,PAL,1001271819,15,1/17/2020
,ST2,H19-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H19-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H20-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H20-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H21-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H21-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H22-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,H22-01-B,CS07007CVR,AACE CAVIAR W/STARTER KIT,4,7019560020,18.080,FT3,41.200,KG,3510,,0,PAL,1001282087,7,8/26/2020
0001,ST2,H23-01-A,CS07007GRN,AACE GRANITE W/STARTER KIT,17,7019570016,76.840,FT3,175.100,KG,3510,,0,PAL,1001285950,2,8/26/2020
0001,ST2,H23-01-B,CS07007GRN,AACE GRANITE W/STARTER KIT,10,7019570015,45.200,FT3,103,KG,3510,,0,PAL,1001285949,2,8/26/2020
0001,ST2,H24-01-A,CS07007GRN,AACE GRANITE W/STARTER KIT,17,7019570017,76.840,FT3,175.100,KG,3510,,0,PAL,1001286434,2,8/26/2020
0001,ST2,H24-01-B,CS07007GRN,AACE GRANITE W/STARTER KIT,17,7019570018,76.840,FT3,175.100,KG,3510,,0,PAL,1001287750,1,8/26/2020
0001,ST2,H25-01-A,CS07007LAK,AACE LAKE W/STARTER KIT,10,7016760029,45.200,FT3,103,KG,3510,,0,PAL,1001271820,15,5/6/2020
0001,ST2,H25-01-B,CS07007LAK,AACE LAKE W/STARTER KIT,17,7016760030,76.840,FT3,175.100,KG,3510,,0,PAL,1001278564,10,5/6/2020
0001,ST2,H26-01-A,CS07007LAK,AACE LAKE W/STARTER KIT,17,7016760031,76.840,FT3,175.100,KG,3510,,0,PAL,1001285951,2,5/6/2020
0001,ST2,H26-01-B,CS07007LAK,AACE LAKE W/STARTER KIT,17,7016760032,76.840,FT3,175.100,KG,3510,,0,PAL,1001286435,2,5/6/2020
,ST2,H27-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,H27-01-B,CC09200CVR,DEMI GROW BASSINET CAVIAR,17,7019660007,67.286,FT3,123.930,KG,3510,,0,PAL,1001273948,14,9/8/2020
,ST2,H28-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H28-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,H29-01-A,AC08101ASP,DEMI GROW SIBLING SEAT ASPEN W/RC,20,7008030040,79.160,FT3,128.400,KG,3510,,0,PAL,1001196591,64,8/16/2018
0001,ST2,H29-01-B,AC08101ASP,DEMI GROW SIBLING SEAT ASPEN W/RC,14,7008030039,55.412,FT3,89.880,KG,3510,,0,PAL,1001113540,127,8/16/2018
0001,ST2,H30-01-A,AC08101ASP,DEMI GROW SIBLING SEAT ASPEN W/RC,20,7008040010,79.160,FT3,128.400,KG,3510,,0,PAL,1001279552,9,8/16/2018
0001,ST2,H30-01-B,AC08101ASP,DEMI GROW SIBLING SEAT ASPEN W/RC,20,7008040009,79.160,FT3,128.400,KG,3510,,0,PAL,1001219059,52,8/16/2018
,ST2,H31-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H31-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H32-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,H32-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I01-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I01-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,I02-01-A,AC08104THR,DEMI GROW SIBLING SEAT THREADED W/RC,16,7011090020,55.376,FT3,108.480,KG,3510,,0,PAL,1001237627,45,6/3/2019
0001,ST2,I02-01-B,AC08104THR,DEMI GROW SIBLING SEAT THREADED W/RC,18,7011090021,62.298,FT3,122.040,KG,3510,,0,PAL,1001285952,2,6/3/2019
0001,ST2,I03-01-A,AC08101OXF,DEMI GROW SIBLING SEAT OXFORD W/RC,17,7013460018,58.837,FT3,109.140,KG,3510,,0,PAL,1001167459,86,9/25/2019
0001,ST2,I03-01-B,AC08101OXF,DEMI GROW SIBLING SEAT OXFORD W/RC,20,7013460019,69.220,FT3,128.400,KG,3510,,0,PAL,1001285953,2,9/25/2019
0001,ST2,I04-01-A,AC08101BAC,DEMI GROW SIBLING SEAT BAC W/RC,20,7015190002,120.780,FT3,128.400,KG,3510,,0,PAL,1001077814,155,1/27/2020
0001,ST2,I04-01-B,AC08101BAC,DEMI GROW SIBLING SEAT BAC W/RC,6,7015190001,36.234,FT3,38.520,KG,3510,,0,PAL,1001076322,156,1/27/2020
0001,ST2,I05-01-A,CC09200ASP,DEMI GROW BASSINET ASPEN,8,7012000029,31.664,FT3,58.320,KG,3510,,0,PAL,1001184440,73,7/2/2019
0001,ST2,I05-01-B,CC09200ASP,DEMI GROW BASSINET ASPEN,18,7012000030,71.244,FT3,131.220,KG,3510,,0,PAL,1001250379,37,7/2/2019
0001,ST2,I06-01-A,CC09200FRT,DEMI GROW BASSINET FROST,14,7008070028,55.412,FT3,102.060,KG,3510,,0,PAL,1001198680,63,8/16/2018
0001,ST2,I06-01-B,CC09200FRT,DEMI GROW BASSINET FROST,17,7008070029,67.286,FT3,123.930,KG,3510,,0,PAL,1001278562,10,8/16/2018
0001,ST2,I07-01-A,CC09200CVR,DEMI GROW BASSINET CAVIAR,1,7018770013,3.958,FT3,7.290,KG,3510,,0,PAL,1001251608,36,7/17/2020
0001,ST2,I07-01-B,CC09200CVR,DEMI GROW BASSINET CAVIAR,4,7019660009,15.832,FT3,29.160,KG,3510,,0,PAL,1001256890,30,9/8/2020
0001,ST2,I08-01-A,CC09200CVR,DEMI GROW BASSINET CAVIAR,17,7018770014,67.286,FT3,123.930,KG,3510,,0,PAL,1001271173,16,7/17/2020
0001,ST2,I08-01-B,CC09200CVR,DEMI GROW BASSINET CAVIAR,17,7018770015,67.286,FT3,123.930,KG,3510,,0,PAL,1001278554,10,7/17/2020
0001,ST2,I09-01-A,CC09202THR,DEMI GROW BASSINET THREADED,17,7018790018,66.045,FT3,130.220,KG,3510,,0,PAL,1001285954,2,7/17/2020
0001,ST2,I09-01-B,CC09202THR,DEMI GROW BASSINET THREADED,10,7018790017,38.850,FT3,76.600,KG,3510,,0,PAL,1001271172,16,7/17/2020
0001,ST2,I10-01-A,CC09203OXF,DEMI GROW BASSINET OXFORD,15,7013490008,90.585,FT3,111.750,KG,3510,,0,PAL,1001239437,44,9/26/2019
0001,ST2,I10-01-B,CC09203OXF,DEMI GROW BASSINET OXFORD,17,7013490009,102.663,FT3,126.650,KG,3510,,0,PAL,1001285955,2,9/26/2019
,ST2,I11-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,I11-01-B,SC04500CVR,SENA SERIES CHANGER CAVIAR,8,7019170010,14.976,FT3,36.160,KG,3510,,0,PAL,1001241680,43,8/5/2020
0001,ST2,I12-01-A,SC04500CVR,SENA SERIES CHANGER CAVIAR,32,7019170011,59.904,FT3,144.640,KG,3510,,0,PAL,1001282088,7,8/5/2020
,ST2,I12-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,I13-01-A,SC04500GRN,SENA SERIES CHANGER GRANITE,31,7019170006,58.032,FT3,140.120,KG,3510,,0,PAL,1001285956,2,8/5/2020
0001,ST2,I13-01-B,SC04500GRN,SENA SERIES CHANGER GRANITE,42,7019170004,78.624,FT3,189.840,KG,3510,,0,PAL,1001271171,16,8/5/2020
0001,ST2,I14-01-A,SC04500GRN,SENA SERIES CHANGER GRANITE,12,7019170003,22.464,FT3,54.240,KG,3510,,0,PAL,1001260452,28,8/5/2020
0001,ST2,I14-01-B,SC04500GRN,SENA SERIES CHANGER GRANITE,42,7019170005,78.624,FT3,189.840,KG,3510,,0,PAL,1001273938,14,8/5/2020
0001,ST2,I17-01-A,SC04500ASP,SENA SERIES CHANGER ASPEN,33,7015300010,61.776,FT3,149.160,KG,3510,,0,PAL,1001196594,64,2/5/2020
0001,ST2,I17-01-B,SC04500ASP,SENA SERIES CHANGER ASPEN,32,7015330024,59.904,FT3,144.640,KG,3510,,0,PAL,1001250381,37,2/5/2020
,ST2,I18-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I18-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,I19-01-A,SD14500ACS,DEMI GROW STAND,26,7016260003,58.760,FT3,120.380,KG,3510,,0,PAL,1001099420,139,4/13/2020
0001,ST2,I19-01-B,SD14500ACS,DEMI GROW STAND,6,7016260017,13.560,FT3,27.780,KG,3510,,0,PAL,1001097862,140,4/13/2020
0001,ST2,I20-01-A,SD14500ACS,DEMI GROW STAND,26,7016260013,58.760,FT3,120.380,KG,3510,,0,PAL,1001099371,139,4/13/2020
0001,ST2,I20-01-B,SD14500ACS,DEMI GROW STAND,26,7016260016,58.760,FT3,120.380,KG,3510,,0,PAL,1001099368,139,4/13/2020
0001,ST2,I21-01-A,SD09900ACS,MIXX SERIES STAND,26,7019240022,59.592,FT3,121.940,KG,3510,,0,PAL,1001285957,2,8/6/2020
0001,ST2,I21-01-B,SD09900ACS,MIXX SERIES STAND,26,7019240021,59.592,FT3,121.940,KG,3510,,0,PAL,1001278269,10,8/6/2020
0001,ST2,I22-01-A,SD09900ACS,MIXX SERIES STAND,26,7019240023,59.592,FT3,121.940,KG,3510,,0,PAL,1001287751,1,8/6/2020
0001,ST2,I22-01-B,SD09900ACS,MIXX SERIES STAND,14,7019240020,32.088,FT3,65.660,KG,3510,,0,PAL,1001271170,16,8/6/2020
0001,ST2,I23-01-A,SD14500ACS,DEMI GROW STAND,26,7016330026,58.760,FT3,120.380,KG,3510,,0,PAL,1001260449,28,4/15/2020
0001,ST2,I23-01-B,SD14500ACS,DEMI GROW STAND,26,7016260015,58.760,FT3,120.380,KG,3510,,0,PAL,1001219063,52,4/13/2020
0001,ST2,I24-01-A,SD14500ACS,DEMI GROW STAND,26,7016330027,58.760,FT3,120.380,KG,3510,,0,PAL,1001271821,15,4/15/2020
0001,ST2,I24-01-B,SD14500ACS,DEMI GROW STAND,9,7016260011,20.340,FT3,41.670,KG,3510,,0,PAL,1001077834,155,4/13/2020
,ST2,I25-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I25-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I26-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I26-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,I27-01-A,SC04500GRN,SENA SERIES CHANGER GRANITE,42,7020030025,78.624,FT3,189.840,KG,3510,,0,PAL,1001287403,1,10/7/2020
0001,ST2,I27-01-B,SC04500GRN,SENA SERIES CHANGER GRANITE,42,7020030026,78.624,FT3,189.840,KG,3510,,0,PAL,1001287345,1,10/7/2020
,ST2,I28-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I28-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,I29-01-A,SY-02-001,TAVO CHILD TRAY,63,7019180036,14.175,FT3,2.079,KG,3510,,0,PAL,1001210491,56,8/5/2020
0001,ST2,I29-01-B,CC09807THR,MIXX SERIES BASSINET THREADED,1,7015130037,2.543,FT3,6.100,KG,3510,,0,PAL,1001178794,78,1/17/2020
,ST2,I30-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST2,I30-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,I31-01-A,SC-01-001,Sena??????,19,7008640010,31.673,FT3,85.880,KG,3510,,0,PAL,1001041291,197,11/7/2018
0001,ST2,I31-01-B,SC-01-004,SENA SERIES CHANGER SAFARI,40,7002520007,66.680,FT3,180.800,KG,3510,,0,PAL,1000851124,379,4/5/2017
0001,ST2,I32-01-A,STC03900CVR,IVVI TOTL CAVIAR W/FT&CC&AD&RC&SH,3,7003870017,34.374,FT3,91.200,KG,3510,,0,PAL,1001260445,28,8/31/2017
0001,ST2,I32-01-B,STC03900CHC,IVVI TOTL CHARCOAL W/FT&CC&AD&RC&SH,2,7003900009,22.916,FT3,60.800,KG,3510,,0,PAL,1000593287,619,9/1/2017
0001,ST2,J01-01-A,AD-08-001,UPPA ADAPTER,110,7019450028,66.330,FT3,30.580,KG,3510,,0,PAL,1001231823,48,8/20/2020
,ST2,J01-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,J02-01-A,SS05000MON,SENA AIRE ORGANIC SHEET MOONBEAM,132,7017810032,9.372,FT3,34.320,KG,3510,,0,PAL,1001133775,114,6/16/2020
0001,ST2,J02-01-B,BC11600FRT,CUDL FROST,88,7014340025,74.624,FT3,88,KG,3510,,0,PAL,1001112050,128,11/14/2019
0001,ST2,J03-01-A,SS05000MON,SENA AIRE ORGANIC SHEET MOONBEAM,428,7018320029,30.388,FT3,111.280,KG,3510,,0,PAL,1001139449,111,6/19/2020
0001,ST2,J03-01-B,DP00000FRT,DIAPER BAG FROST,48,7010820030,50.832,FT3,48,KG,3510,,0,PAL,1001072394,162,5/13/2019
0001,ST2,J04-01-A,NP11100MON,SENA AIRE MINI TOPPER MOONBEAM,72,7009920022,53.424,FT3,72,KG,3510,,0,PAL,1000947977,290,3/13/2019
0001,ST2,J04-01-B,BC13900OLV,CUDL 2020 OLIVE,16,7016050040,9.776,FT3,38.880,KG,3510,,0,PAL,1001044286,191,3/31/2020
0001,ST2,J05-01-A,SY-01-001,MIXX SERIES CHILD TRAY,123,7019110038,27.675,FT3,4.428,KG,3510,,0,PAL,1001271590,16,7/31/2020
0001,ST2,J05-01-B,BC13900BKA,CUDL BROKEN ARROW FROST,7,7018740033,4.277,FT3,13.300,KG,3510,,0,PAL,1001172522,83,7/17/2020
0001,ST2,J06-01-A,BC13900OLV,CUDL 2020 OLIVE,61,7016050041,37.271,FT3,148.230,KG,3510,,0,PAL,1001044288,191,3/31/2020
0001,ST2,J06-01-B,BC11600FRT,CUDL FROST,88,7014340017,74.624,FT3,88,KG,3510,,0,PAL,1001112054,128,11/14/2019
0001,ST2,J07-01-A,BC13900SLT,CUDL 2020 SLATE,120,7018990029,73.320,FT3,291.600,KG,3510,,0,PAL,1001188628,70,7/24/2020
0001,ST2,J07-01-B,AD09100ACS,BOB ADAPTER,118,7019240033,26.196,FT3,120.360,KG,3510,,0,PAL,1001285229,3,8/6/2020
0001,ST2,J08-01-A,AD-08-001,UPPA ADAPTER,65,7018790021,39.195,FT3,18.070,KG,3510,,0,PAL,1001279533,9,7/17/2020
0001,ST2,J08-01-B,BC13900OLV,CUDL 2020 OLIVE,96,7016050039,58.656,FT3,233.280,KG,3510,,0,PAL,1001044297,191,3/31/2020
0001,ST2,J09-01-A,SS05000BAC,SENA AIRE ORGANIC SHEET BAC,680,7015600040,"4,106.520",FT3,176.800,KG,3510,,0,PAL,1001013775,225,2/26/2020
0001,ST2,J09-01-B,BC13900SLT,CUDL 2020 SLATE,120,7018990030,73.320,FT3,291.600,KG,3510,,0,PAL,1001182195,76,7/24/2020
0001,ST2,J10-01-A,HD14700ACS,MIXX AND DEMI GROW CUPHOLDER,447,7019080027,47.382,FT3,447,KG,3510,,0,PAL,1001206420,58,7/31/2020
0001,ST2,J10-01-B,DP00000CVR,DIAPER BAG CAVIAR,48,7010720002,1.440,FT3,31.776,KG,3510,,0,PAL,1001072390,162,7/26/2019
0001,ST2,J11-01-A,DP00000VER,DIAPER BAG VERONA,7,7011460025,7.413,FT3,7,KG,3510,,0,PAL,1001072392,162,6/14/2019
0001,ST2,J11-01-B,SS06000MON,SENA AIRE MINI ORGANIC SHEET MOONBEAM,501,7017810035,14.028,FT3,501,KG,3510,,0,PAL,1001133777,114,6/16/2020
,ST2,J12-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,J12-01-B,AD-08-001,UPPA ADAPTER,110,7019450029,66.330,FT3,30.580,KG,3510,,0,PAL,1001231827,48,8/20/2020
0001,ST2,J13-01-A,AD-08-001,UPPA ADAPTER,16,7019070014,9.648,FT3,4.448,KG,3510,,0,PAL,1001260563,28,7/31/2020
0001,ST2,J13-01-B,AD-08-001,UPPA ADAPTER,110,7019450030,66.330,FT3,30.580,KG,3510,,0,PAL,1001231830,48,8/20/2020
0001,ST2,J14-01-A,SY-02-001,TAVO CHILD TRAY,48,7019180037,10.800,FT3,1.584,KG,3510,,0,PAL,1001279531,9,8/5/2020
0001,ST2,J14-01-B,RC-31-001,TAVO RAIN COVER,100,7018770039,27.100,FT3,8.800,KG,3510,,0,PAL,1001279532,9,7/17/2020
0001,ST2,J15-01-A,DP00000VER,DIAPER BAG VERONA,8,7012070007,8.472,FT3,8,KG,3510,,0,PAL,1000853881,377,7/8/2019
0001,ST2,J15-01-B,AD-08-001,UPPA ADAPTER,110,7019170013,66.330,FT3,30.580,KG,3510,,0,PAL,1001279530,9,8/5/2020
0001,ST2,J16-01-A,HD14700ACS,MIXX AND DEMI GROW CUPHOLDER,960,7019450032,101.760,FT3,960,KG,3510,,0,PAL,1001231836,48,8/20/2020
0001,ST2,J16-01-B,IN08500GRY,PIPA SERIES INSERT GREY,25,7019240028,15.075,FT3,29,KG,3510,,0,PAL,1001197623,63,8/6/2020
0001,ST2,J19-01-A,AD-08-001,UPPA ADAPTER,110,7019170026,66.330,FT3,30.580,KG,3510,,0,PAL,1001279242,9,8/5/2020
0001,ST2,J19-01-B,DP00000VER,DIAPER BAG VERONA,48,7012070009,50.832,FT3,48,KG,3510,,0,PAL,1001112086,128,7/8/2019
0001,ST2,J20-01-A,AD11801ACS,BUGABOO RING ADAPTER,80,7010660008,483.120,FT3,100.800,KG,3510,,0,PAL,1001112064,128,5/2/2019
0001,ST2,J20-01-B,SS11200MON,COVE AIRE ORGANIC SHEET MOONBEAM,49,7012360020,2.303,FT3,12.740,KG,3510,,0,PAL,1000867118,364,7/15/2019
0002,ST2,J21-01-A,BC11600CVR,CUDL CAVIAR,2,7013340024,1.326,FT3,2,KG,3510,,0,PAL,1001188173,70,7/26/2019
0001,ST2,J21-01-B,AD-03-001,BUGABOO ADAPTER,110,7006440034,66.330,FT3,24.640,KG,3510,,0,PAL,1001088578,148,6/11/2018
0001,ST2,J22-01-A,BC11600FRT,CUDL FROST,88,7014340020,74.624,FT3,88,KG,3510,,0,PAL,1001112058,128,11/14/2019
0001,ST2,J22-01-B,BC11600FRT,CUDL FROST,6,7014340022,5.088,FT3,6,KG,3510,,0,PAL,1001089187,147,11/14/2019
0001,ST2,J23-01-A,AD-03-001,BUGABOO ADAPTER,110,7006440025,66.330,FT3,24.640,KG,3510,,0,PAL,1001086141,149,6/11/2018
0001,ST2,J23-01-B,AD-03-001,BUGABOO ADAPTER,110,7006440024,66.330,FT3,24.640,KG,3510,,0,PAL,1001079898,155,6/11/2018
0001,ST2,J24-01-A,AD-08-001,UPPA ADAPTER,110,7019080001,66.330,FT3,30.580,KG,3510,,0,PAL,1001266985,20,7/31/2020
0001,ST2,J24-01-B,BC13900OLV,CUDL 2020 OLIVE,98,7016050038,59.878,FT3,238.140,KG,3510,,0,PAL,1001044317,191,3/31/2020
0001,ST2,J25-01-A,DP00000FRT,DIAPER BAG FROST,48,7010820037,50.832,FT3,48,KG,3510,,0,PAL,1000852311,378,5/13/2019
0001,ST2,J25-01-B,BC13900NGT,CUDL 2020 NIGHT,120,7018990025,79.560,FT3,291.600,KG,3510,,0,PAL,1001188635,70,7/24/2020
0001,ST2,J26-01-A,BC13900NGT,CUDL 2020 NIGHT,120,7018990024,79.560,FT3,291.600,KG,3510,,0,PAL,1001188632,70,7/24/2020
0001,ST2,J26-01-B,SS05000MON,SENA AIRE ORGANIC SHEET MOONBEAM,550,7019240032,39.050,FT3,143,KG,3510,,0,PAL,1001279529,9,8/6/2020
0001,ST2,J27-01-A,DP00000FRT,DIAPER BAG FROST,48,7010820038,50.832,FT3,48,KG,3510,,0,PAL,1000852272,378,5/13/2019
0001,ST2,J27-01-B,AD-03-001,BUGABOO ADAPTER,110,7006440027,66.330,FT3,24.640,KG,3510,,0,PAL,1001078546,155,6/11/2018
0001,ST2,J28-01-A,DP00000VER,DIAPER BAG VERONA,48,7011550031,50.832,FT3,48,KG,3510,,0,PAL,1000887264,342,6/19/2019
0001,ST2,J28-01-B,AD11801ACS,BUGABOO RING ADAPTER,80,7010660009,483.120,FT3,100.800,KG,3510,,0,PAL,1001112047,128,5/2/2019
0001,ST2,J29-01-A,BC13900NGT,CUDL 2020 NIGHT,2,7017550026,1.326,FT3,4.860,KG,3510,,0,PAL,1001168297,86,6/4/2020
0001,ST2,J29-01-B,AD-03-001,BUGABOO ADAPTER,110,7006440029,66.330,FT3,24.640,KG,3510,,0,PAL,1001078186,155,6/11/2018
0001,ST2,J30-01-A,AD-03-001,BUGABOO ADAPTER,110,7006440033,66.330,FT3,24.640,KG,3510,,0,PAL,1001065865,168,6/11/2018
0001,ST2,J30-01-B,AD-03-001,BUGABOO ADAPTER,110,7006440032,66.330,FT3,24.640,KG,3510,,0,PAL,1000887266,342,6/11/2018
0001,ST2,J31-01-A,AD-03-001,BUGABOO ADAPTER,110,7006440026,66.330,FT3,24.640,KG,3510,,0,PAL,1000853811,377,6/11/2018
0001,ST2,J31-01-B,AD11801ACS,BUGABOO RING ADAPTER,24,7010660013,144.936,FT3,30.240,KG,3510,,0,PAL,1001078620,155,5/2/2019
0001,ST2,J32-01-A,AD11801ACS,BUGABOO RING ADAPTER,80,7010660012,483.120,FT3,100.800,KG,3510,,0,PAL,1001078684,155,5/2/2019
0001,ST2,J32-01-B,AD-03-001,BUGABOO ADAPTER,110,7006440028,66.330,FT3,24.640,KG,3510,,0,PAL,1001079894,155,6/11/2018
0001,ST2,K01-01-A,RC-31-001,TAVO RAIN COVER,144,7018880027,39.024,FT3,12.672,KG,3510,,0,PAL,1001180405,77,7/22/2020
0001,ST2,K01-01-B,DP00000FRT,DIAPER BAG FROST,48,7010820039,50.832,FT3,48,KG,3510,,0,PAL,1000889762,339,5/13/2019
0001,ST2,K02-01-A,RC-03-001,PEPP SERIES RAIN COVER,170,7000005365,46.070,FT3,12.920,KG,3510,,0,PAL,1000630306,575,4/2/2016
0001,ST2,K02-01-B,AD-07-001,MIXX ADAPTER,72,7017780017,43.416,FT3,17.856,KG,3510,,0,PAL,1001133773,114,6/16/2020
0001,ST2,K03-01-A,LG-01-001,PIPA SERIES LATCH GUIDE,108,7000006206,0.216,FT3,5.724,KG,3510,,0,PAL,1000884749,345,4/2/2016
0001,ST2,K03-01-A,SL-01-001,PEPP SERIES SEAT LINER SANGRIA,5,7000006206,1.535,FT3,0.270,KG,3510,,0,PAL,1000627743,577,4/2/2016
0001,ST2,K03-01-A,SL-01-002,PEPP SERIES SEAT LINER KIWI,5,7000006206,1.535,FT3,0.270,KG,3510,,0,PAL,1000737427,470,4/2/2016
0001,ST2,K03-01-A,SL-01-003,PEPP SERIES SEAT LINER SILVER,5,7000006206,1.535,FT3,0.270,KG,3510,,0,PAL,1000737426,470,4/2/2016
0001,ST2,K03-01-B,DP00000FRT,DIAPER BAG FROST,47,7008470016,49.773,FT3,47,KG,3510,,0,PAL,1000878549,351,9/11/2018
0001,ST2,K04-01-A,BC11600FRT,CUDL FROST,88,7014340023,74.624,FT3,88,KG,3510,,0,PAL,1001112056,128,11/14/2019
0001,ST2,K04-01-B,BC13900BKA,CUDL BROKEN ARROW FROST,96,7018740029,58.656,FT3,182.400,KG,3510,,0,PAL,1001172498,83,7/17/2020
0001,ST2,K05-01-A,AD11801ACS,BUGABOO RING ADAPTER,80,7010660007,483.120,FT3,100.800,KG,3510,,0,PAL,1001081781,154,5/2/2019
0001,ST2,K05-01-B,DP00000CVR,DIAPER BAG CAVIAR,48,7012720022,1.440,FT3,31.776,KG,3510,,0,PAL,1001112046,128,7/26/2019
0001,ST2,K06-01-A,BC11600FRT,CUDL FROST,88,7014340021,74.624,FT3,88,KG,3510,,0,PAL,1001097975,140,11/14/2019
,ST2,K06-01-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,K07-01-A,AD-07-001,MIXX ADAPTER,102,7017780016,61.506,FT3,25.296,KG,3510,,0,PAL,1001133767,114,6/16/2020
0001,ST2,K07-01-B,BC13900NGT,CUDL 2020 NIGHT,120,7018990026,79.560,FT3,291.600,KG,3510,,0,PAL,1001188624,70,7/24/2020
0001,ST2,K08-01-A,DP00000VER,DIAPER BAG VERONA,34,7011550033,36.006,FT3,34,KG,3510,,0,PAL,1001112045,128,6/19/2019
0001,ST2,K08-01-B,BC13900BKA,CUDL BROKEN ARROW FROST,96,7018740030,58.656,FT3,182.400,KG,3510,,0,PAL,1001172475,83,7/17/2020
0001,ST2,K09-01-A,SH-01-001,IVVI SERIES CHILD TRAY&HANDLE,288,7004980005,50.112,FT3,11.520,KG,3510,,0,PAL,1000627740,577,1/18/2018
0001,ST2,K09-01-B,SH-01-001,IVVI SERIES CHILD TRAY&HANDLE,123,7004980006,21.402,FT3,4.920,KG,3510,,0,PAL,1000627739,577,1/18/2018
,ST2,K10-01-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST2,K10-01-B,HD-02-001,AACE CUP HOLDER,202,7002190007,13.332,FT3,0.808,KG,3510,,0,PAL,1000630295,575,3/7/2017
0001,ST2,K11-01-A,DP00000FRT,DIAPER BAG FROST,48,7008470017,50.832,FT3,48,KG,3510,,0,PAL,1000878551,351,9/11/2018
0001,ST2,K11-01-B,FT-02-009,PEPP SERIES FOOTMUFF NIGHT,110,7000005801,59.620,FT3,9.240,KG,3510,,0,PAL,1000627737,577,4/2/2016
0001,ST2,K12-01-A,DP00000VER,DIAPER BAG VERONA,48,7012070008,50.832,FT3,48,KG,3510,,0,PAL,1001112079,128,7/8/2019
0001,ST2,K12-01-B,BC13900NGT,CUDL 2020 NIGHT,120,7018990027,79.560,FT3,291.600,KG,3510,,0,PAL,1001188622,70,7/24/2020
0001,ST2,K13-01-A,DP00000FRT,DIAPER BAG FROST,34,7010820036,36.006,FT3,34,KG,3510,,0,PAL,1001157277,98,5/13/2019
